Customer_ID,Recency,Frequency,Monetary,Future_Spend,Is_Churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,First_Purchase,Last_Purchase,Total_Transactions,Avg_Transaction,Std_Transaction,Category_Diversity,Avg_Quantity,Avg_Discount,Tenure_Days,Avg_Purchase_Freq,Last_Purchase_Month,Tech_Sales,Tech_Customer,Action_Segment
RH-19600,352,3,2085.7400000000002,0.0,1,1,1,3,5,Regular Customers,2015-07-02,2016-07-14,11,189.61272727272728,164.94584629452837,3,3.909090909090909,0.10909090909090909,378,34.36363636363637,7,255.2,1,Tech Loyal
RK-19300,628,2,1448.0,12.192,0,1,1,3,5,Regular Customers,2015-07-20,2015-10-12,7,206.85714285714286,282.30872537668677,3,3.7142857142857144,0.05714285714285715,84,12.0,10,831.2,1,Standard
RL-19615,40,6,4660.528,1574.382,0,5,4,5,14,Champions,2014-12-05,2017-05-22,17,274.14870588235294,400.02377791775774,3,4.588235294117647,0.19705882352941176,899,52.88235294117647,5,3688.0420000000004,1,VIP Recent
RM-19375,163,6,1453.474,0.0,1,3,4,3,10,Regular Customers,2014-05-11,2017-01-19,9,161.4971111111111,184.79936259389834,3,3.2222222222222223,0.044444444444444446,984,109.33333333333333,1,224.344,1,Tech Loyal
RM-19675,621,4,3008.664,2970.4320000000002,0,1,2,4,7,Regular Customers,2014-11-14,2015-10-19,9,334.29600000000005,517.0923403696868,3,3.3333333333333335,0.011111111111111112,339,37.666666666666664,10,1264.8899999999999,1,Tech Loyal
RM-19750,117,1,98.35,0.0,1,3,1,1,5,Needs Attention,2017-03-06,2017-03-06,2,49.175,32.2369981542947,2,2.0,0.0,0,0.0,3,0.0,0,Standard
RO-19780,233,5,2043.172,1772.306,0,2,3,3,8,At Risk,2015-05-12,2016-11-10,6,340.52866666666665,620.774430469125,3,4.0,0.25,548,91.33333333333333,11,173.94,1,Tech Loyal
RP-19270,314,4,954.6452,0.0,1,1,2,2,5,Hibernating,2014-10-19,2016-08-21,12,79.55376666666668,104.60584358889442,3,3.9166666666666665,0.19333333333333336,672,56.0,8,117.576,1,Tech Loyal
RP-19390,71,11,5038.67,114.414,0,4,5,5,14,Champions,2014-05-24,2017-04-21,23,219.07260869565218,598.1588969333498,3,3.4347826086956523,0.15217391304347827,1063,46.21739130434783,4,462.94,1,VIP Recent
RP-19855,35,7,2158.556,12.16,0,5,4,4,13,Champions,2014-04-05,2017-05-27,14,154.18257142857144,206.0017186626268,2,4.0,0.12857142857142856,1148,82.0,5,1109.844,1,Tech Loyal
RR-19315,229,1,7.38,608.552,0,2,1,1,4,Hibernating,2016-11-14,2016-11-14,1,7.38,,1,2.0,0.0,0,0.0,11,0.0,0,Standard
RR-19525,341,5,2928.322,373.94,0,1,3,4,8,At Risk,2014-09-09,2016-07-25,8,366.04025,457.1478282849464,3,4.0,0.07500000000000001,685,85.625,7,246.168,1,Tech Loyal
RS-19420,174,3,2142.4,1078.89,0,3,1,3,7,Regular Customers,2014-08-05,2017-01-08,5,428.48,541.1290943481047,2,3.2,0.0,887,177.4,1,0.0,0,Standard
RS-19765,43,5,2920.808,1238.962,0,5,3,4,12,Loyal Customers,2014-04-07,2017-05-19,9,324.53422222222224,406.0725264093157,3,3.5555555555555554,0.13333333333333336,1138,126.44444444444444,5,1237.9,1,Tech Loyal
RS-19870,389,1,9.648,12.68,0,1,1,1,3,Hibernating,2016-06-07,2016-06-07,1,9.648,,1,6.0,0.2,0,0.0,6,0.0,0,Standard
RW-19540,55,4,3253.489,4143.912,0,4,2,4,10,Regular Customers,2015-02-03,2017-05-07,13,250.2683846153846,388.0508426562896,3,3.6923076923076925,0.19230769230769232,824,63.38461538461539,5,263.96,1,Tech Loyal
RW-19630,79,8,3213.756,65.99,0,4,5,4,13,Champions,2014-06-28,2017-04-13,15,214.25039999999998,370.2039688976103,3,3.466666666666667,0.14666666666666667,1020,68.0,4,101.52000000000001,1,Tech Loyal
RW-19690,102,3,2245.006,1250.64,0,3,1,4,8,Regular Customers,2016-05-30,2017-03-21,5,449.0012,832.550076117467,1,3.4,0.22000000000000003,295,59.0,3,0.0,0,Standard
SA-20830,43,9,4745.4115,21.93,0,5,5,5,15,Champions,2014-02-22,2017-05-19,20,237.270575,611.3590662995994,3,3.6,0.20249999999999999,1182,59.1,5,2735.952,1,VIP Recent
SB-20170,19,3,1348.02,0.0,1,5,1,3,9,Regular Customers,2014-06-06,2017-06-12,7,192.5742857142857,318.42970091670907,2,3.4285714285714284,0.18571428571428572,1102,157.42857142857142,6,0.0,0,Standard
SB-20185,6,6,6410.996,0.0,1,5,4,5,14,Champions,2014-09-20,2017-06-25,12,534.2496666666667,879.9927457985439,3,3.75,0.1416666666666667,1009,84.08333333333333,6,5315.6720000000005,1,VIP Recent
SB-20290,225,5,6647.552,1410.339,0,2,3,5,10,At Risk,2014-05-09,2016-11-18,12,553.9626666666667,1056.9617715066256,3,4.25,0.20833333333333334,924,77.0,11,6011.862,1,At-Risk High-Value
SC-20020,599,5,3362.9636,0.0,1,1,3,4,8,At Risk,2014-03-03,2015-11-10,17,197.8213882352941,226.90532903650006,3,3.6470588235294117,0.21882352941176472,617,36.294117647058826,11,620.384,1,Tech Loyal
SC-20050,81,6,4217.816,406.75600000000003,0,4,4,5,13,Champions,2014-03-18,2017-04-11,11,383.43781818181816,612.7782371373544,3,3.8181818181818183,0.16363636363636364,1120,101.81818181818181,4,1767.5300000000002,1,VIP Recent
SC-20095,167,9,14142.333999999999,0.0,1,3,5,5,13,Regular Customers,2014-02-12,2017-01-15,22,642.8333636363636,2004.374516021669,3,3.9545454545454546,0.06363636363636364,1068,48.54545454545455,1,29.99,1,Tech Loyal
SC-20230,314,3,4355.898,16.06,0,1,1,5,7,Regular Customers,2016-06-06,2016-08-21,10,435.5898,899.0154752277998,3,4.8,0.12000000000000002,76,7.6,8,1242.554,1,At-Risk High-Value
SC-20260,5,8,3729.7929999999997,0.0,1,5,5,5,15,Champions,2014-04-06,2017-06-26,18,207.21072222222222,396.9007698556116,3,3.5,0.19722222222222222,1177,65.38888888888889,6,390.346,1,VIP Recent
SC-20305,21,5,3504.092,474.97299999999996,0,5,3,5,13,Loyal Customers,2014-12-16,2017-06-10,7,500.58457142857145,1021.0723345200798,3,5.714285714285714,0.14285714285714285,907,129.57142857142858,6,607.828,1,VIP Recent
SC-20380,43,7,3736.908,2255.628,0,5,4,5,14,Champions,2014-03-01,2017-05-19,17,219.8181176470588,391.8077452293858,3,3.9411764705882355,0.18823529411764706,1175,69.11764705882354,5,445.77000000000004,1,VIP Recent
SC-20440,639,4,1372.31,502.688,0,1,2,3,6,Regular Customers,2015-08-17,2015-10-01,5,274.462,496.74938384259724,2,4.8,0.18,45,9.0,10,0.0,0,Standard
SC-20575,7,3,801.232,101.49600000000001,0,5,1,2,8,Needs Attention,2014-06-16,2017-06-24,5,160.2464,275.41919436161305,2,4.6,0.31999999999999995,1104,220.8,6,0.0,0,Standard
SC-20680,196,5,1182.66,71.98,0,3,3,2,8,Regular Customers,2014-11-21,2016-12-17,7,168.95142857142858,290.479951139981,3,3.4285714285714284,0.0,757,108.14285714285714,12,916.9300000000001,1,Tech Loyal
SC-20695,202,8,2362.0,214.408,0,2,5,4,11,At Risk,2014-12-16,2016-12-11,11,214.72727272727272,244.24420000691555,3,4.818181818181818,0.05454545454545456,726,66.0,12,1019.6299999999999,1,Tech Loyal
SC-20725,5,11,5226.21,0.0,1,5,5,5,15,Champions,2014-06-03,2017-06-26,26,201.0080769230769,283.111586722398,3,5.115384615384615,0.15000000000000002,1119,43.03846153846154,6,1705.29,1,VIP Recent
SC-20770,121,6,3742.765,749.8919999999999,0,3,4,5,12,Regular Customers,2015-06-20,2017-03-02,19,196.98763157894737,199.6819937520686,3,3.4210526315789473,0.31052631578947365,621,32.68421052631579,3,1594.3359999999998,1,Tech Loyal
SC-20800,16,3,276.88800000000003,2.368,0,5,1,1,7,Needs Attention,2015-12-11,2017-06-15,4,69.22200000000001,65.80208470861695,2,2.25,0.1,552,138.0,6,226.284,1,Tech Loyal
SC-20845,232,1,14.112,266.52,0,2,1,1,4,Hibernating,2016-11-11,2016-11-11,1,14.112,,1,6.0,0.2,0,0.0,11,0.0,0,Standard
SD-20485,18,9,6121.114,0.0,1,5,5,5,15,Champions,2014-01-26,2017-06-13,21,291.481619047619,818.2719113452737,3,3.9047619047619047,0.10476190476190476,1234,58.76190476190476,6,578.088,1,VIP Recent
SE-20110,110,8,11996.176000000001,213.262,0,3,5,5,13,Regular Customers,2014-04-11,2017-03-13,16,749.7610000000001,2161.2938894644262,3,4.375,0.11875,1067,66.6875,3,9247.050000000001,1,Tech Loyal
SF-20065,197,5,461.484,302.062,0,3,3,1,7,Regular Customers,2014-09-10,2016-12-16,6,76.914,90.1201073678899,2,3.6666666666666665,0.10000000000000002,828,138.0,12,0.0,0,Standard
SF-20200,240,6,513.552,2909.234,0,2,4,1,7,Regular Customers,2014-12-23,2016-11-03,10,51.3552,65.28109807899988,2,4.2,0.13,681,68.1,11,69.814,1,Tech Loyal
SF-20965,243,6,3099.192,237.34300000000002,0,2,4,4,10,At Risk,2014-10-21,2016-10-31,10,309.9192,436.9230045287156,2,4.0,0.21000000000000002,741,74.1,10,0.0,0,Standard
SG-20080,563,2,2567.151,839.43,0,1,1,4,6,Regular Customers,2015-10-31,2015-12-16,10,256.7151,403.93065888822775,3,2.7,0.075,46,4.6,12,1295.84,1,Standard
SG-20470,1,8,1884.798,0.0,1,5,5,3,13,Loyal Customers,2014-07-26,2017-06-30,14,134.62842857142857,268.0768533136933,3,4.428571428571429,0.15,1070,76.42857142857143,6,139.93,1,Tech Loyal
SG-20605,67,5,3108.912,15.92,0,4,3,4,11,Loyal Customers,2014-01-23,2017-04-25,12,259.07599999999996,483.21264964854106,3,3.6666666666666665,0.08333333333333333,1188,99.0,4,2835.8160000000003,1,Tech Loyal
SG-20890,44,3,47.946,0.0,1,4,1,1,6,Needs Attention,2014-03-30,2017-05-18,5,9.5892,6.470610419427212,1,3.4,0.4,1145,229.0,5,0.0,0,Standard
SH-19975,117,9,2566.7115,840.128,0,3,5,4,12,Regular Customers,2014-12-10,2017-03-06,19,135.09007894736843,142.86147133191096,3,3.6315789473684212,0.1236842105263158,817,43.0,3,645.716,1,Tech Loyal
SH-20395,58,7,1963.854,216.864,0,4,4,3,11,Loyal Customers,2014-11-02,2017-05-04,12,163.6545,283.6364334744232,3,3.0833333333333335,0.27499999999999997,914,76.16666666666667,5,78.334,1,Tech Loyal
SH-20635,583,2,2096.392,0.0,1,1,1,3,5,Regular Customers,2014-12-16,2015-11-26,2,1048.196,503.069705261607,1,8.0,0.2,345,172.5,11,0.0,0,Standard
SJ-20125,61,9,1754.6979999999999,2194.958,0,4,5,3,12,Loyal Customers,2015-09-22,2017-05-01,18,97.48322222222221,173.39222518310245,3,4.277777777777778,0.21666666666666667,587,32.611111111111114,5,182.44400000000002,1,Tech Loyal
SJ-20215,72,4,723.614,617.422,0,4,2,2,8,Needs Attention,2015-02-09,2017-04-20,6,120.60233333333333,129.86426554778905,2,3.3333333333333335,0.3833333333333333,801,133.5,4,0.0,0,Standard
SJ-20500,71,5,1318.776,0.0,1,4,3,2,9,Potential Loyalists,2014-08-31,2017-04-21,7,188.39657142857143,251.78052482195488,3,4.285714285714286,0.14285714285714285,964,137.71428571428572,4,108.512,1,Tech Loyal
SK-19990,69,2,251.81,631.5989999999999,0,4,1,1,6,Needs Attention,2016-11-28,2017-04-23,3,83.93666666666667,66.49165837406474,1,3.6666666666666665,0.0,146,48.666666666666664,4,0.0,0,Standard
SL-20155,203,5,1348.758,1704.2540000000001,0,2,3,3,8,At Risk,2014-09-21,2016-12-10,6,224.793,462.27042707012964,2,3.3333333333333335,0.2333333333333333,811,135.16666666666666,12,0.0,0,Standard
SM-20005,239,4,244.49399999999997,0.0,1,2,2,1,5,Hibernating,2014-11-23,2016-11-04,6,40.748999999999995,37.93031382416971,2,4.333333333333333,0.26666666666666666,712,118.66666666666667,11,0.0,0,Standard
SM-20320,554,3,24508.631999999998,534.418,0,1,1,5,7,Regular Customers,2014-03-18,2015-12-25,13,1885.2793846153845,6241.254620776786,3,3.3076923076923075,0.2692307692307692,647,49.76923076923077,12,23481.507999999998,1,At-Risk High-Value
SM-20905,424,1,1043.041,0.0,1,1,1,2,4,Hibernating,2016-05-03,2016-05-03,6,173.84016666666665,151.29489765939454,3,3.3333333333333335,0.2833333333333333,0,0.0,5,789.433,1,Promotion Responsive
SM-20950,32,10,4492.892,1070.5,0,5,5,5,15,Champions,2014-09-29,2017-05-30,18,249.6051111111111,470.78376103146127,2,4.555555555555555,0.15555555555555556,974,54.111111111111114,5,0.0,0,VIP Recent
SN-20560,145,5,1097.824,762.594,0,3,3,2,8,Regular Customers,2015-06-18,2017-02-06,14,78.41600000000001,105.73663849103873,2,4.571428571428571,0.12857142857142856,599,42.785714285714285,2,0.0,0,Standard
SN-20710,225,6,2873.3552,254.604,0,2,4,4,10,At Risk,2014-05-06,2016-11-18,18,159.63084444444445,164.86226211131245,3,4.166666666666667,0.10666666666666666,927,51.5,11,579.138,1,Tech Loyal
SO-20335,69,4,1959.7715,642.8040000000001,0,4,2,3,9,Regular Customers,2015-10-11,2017-04-23,9,217.7523888888889,312.50256906241765,3,3.4444444444444446,0.1388888888888889,560,62.22222222222222,4,39.96,1,Tech Loyal
SP-20545,145,6,1306.086,0.0,1,3,4,2,9,Regular Customers,2014-10-13,2017-02-06,10,130.6086,156.7703326697299,3,4.3,0.26,847,84.7,2,227.46,1,Tech Loyal
SP-20620,205,5,2303.652,3136.667,0,2,3,4,9,At Risk,2014-09-08,2016-12-08,12,191.971,401.02657203776863,3,3.3333333333333335,0.2416666666666667,822,68.5,12,594.344,1,Tech Loyal
SP-20650,204,9,1872.4360000000001,0.0,1,2,5,3,10,At Risk,2014-04-16,2016-12-09,15,124.82906666666668,101.11948601493091,3,4.733333333333333,0.15333333333333332,968,64.53333333333333,12,1013.004,1,Tech Loyal
SP-20860,119,8,4232.588,50.352000000000004,0,3,5,5,13,Regular Customers,2014-12-15,2017-03-04,22,192.39036363636362,387.1693469240247,3,3.4545454545454546,0.20909090909090908,810,36.81818181818182,3,1848.26,1,Tech Loyal
SP-20920,107,5,3966.697,23.992,0,3,3,5,11,Regular Customers,2014-11-22,2017-03-16,13,305.1305384615385,546.0250643066696,3,4.230769230769231,0.23076923076923078,845,65.0,3,204.36,1,Tech Loyal
SR-20425,75,2,2826.2490000000003,407.232,0,4,1,4,9,Regular Customers,2014-06-14,2017-04-17,6,471.04150000000004,1021.52902378929,3,4.166666666666667,0.5,1038,173.0,4,2549.985,1,Promotion Responsive
SR-20740,14,8,4345.8859999999995,0.0,1,5,5,5,15,Champions,2014-02-20,2017-06-17,12,362.1571666666666,963.6281878836721,3,4.166666666666667,0.03333333333333333,1213,101.08333333333333,6,3553.63,1,VIP Recent
SS-20140,28,5,253.086,1070.942,0,5,3,1,9,Potential Loyalists,2014-11-23,2017-06-03,10,25.308600000000002,29.529691303650452,3,4.0,0.22000000000000003,923,92.3,6,52.67,1,Tech Loyal
SS-20410,588,4,2844.147,212.66,0,1,2,4,7,Regular Customers,2014-05-30,2015-11-21,9,316.0163333333333,432.9506997084079,3,4.111111111111111,0.34444444444444444,540,60.0,11,883.44,1,Tech Loyal
SS-20515,309,3,613.4,0.0,1,1,1,1,3,Hibernating,2014-07-14,2016-08-26,6,102.23333333333333,96.19779574744251,3,6.0,0.0,774,129.0,8,327.83000000000004,1,Tech Loyal
SS-20590,250,6,418.49,0.0,1,2,4,1,7,Regular Customers,2014-08-05,2016-10-24,9,46.49888888888889,63.96508568047972,2,1.8888888888888888,0.0,811,90.11111111111111,10,310.33000000000004,1,Tech Loyal
SS-20875,308,4,921.726,42.91,0,2,2,2,6,Hibernating,2014-12-14,2016-08-27,13,70.902,99.09690691102993,3,2.5384615384615383,0.26153846153846155,622,47.84615384615385,8,263.96,1,Tech Loyal
ST-20530,11,6,419.004,14.336,0,5,4,1,10,Potential Loyalists,2014-02-14,2017-06-20,11,38.09127272727273,36.579515888242454,3,2.6363636363636362,0.2,1222,111.0909090909091,6,61.458,1,Tech Loyal
SU-20665,110,5,1694.608,900.7560000000001,0,3,3,3,9,Regular Customers,2015-12-05,2017-03-13,14,121.04342857142856,248.55109059622214,3,3.142857142857143,0.15714285714285717,464,33.142857142857146,3,1235.17,1,Tech Loyal
SV-20365,233,6,3011.014,8459.936,0,2,4,4,10,At Risk,2014-01-11,2016-11-10,12,250.91783333333333,306.175923224729,3,3.0,0.25,1034,86.16666666666667,11,587.346,1,Tech Loyal
SV-20785,138,9,4105.305,0.0,1,3,5,5,13,Regular Customers,2014-04-12,2017-02-13,25,164.21220000000002,233.73733073616347,3,3.64,0.184,1038,41.52,2,850.6659999999999,1,Tech Loyal
SV-20815,309,3,1259.41,11.68,0,1,1,2,4,Hibernating,2015-05-04,2016-08-26,5,251.882,393.080730532546,3,4.4,0.24,480,96.0,8,1097.544,1,Tech Loyal
SV-20935,68,4,838.028,1065.463,0,4,2,2,8,Needs Attention,2016-03-19,2017-04-24,5,167.6056,234.7457091850669,2,5.2,0.16,401,80.2,4,802.7280000000001,1,Tech Loyal
SW-20245,126,6,845.72,239.358,0,3,4,2,9,Regular Customers,2014-07-20,2017-02-25,9,93.9688888888889,83.25709057558467,3,3.3333333333333335,0.25555555555555554,951,105.66666666666667,2,47.984,1,Tech Loyal
SW-20275,105,3,954.15,1012.5,0,3,1,2,6,Needs Attention,2014-03-10,2017-03-18,4,238.5375,429.2817735376924,2,3.5,0.05,1104,276.0,3,881.93,1,Tech Loyal
SW-20350,440,2,552.23,466.81399999999996,0,1,1,1,3,Hibernating,2016-04-09,2016-04-17,3,184.07666666666668,289.3436825530036,2,3.0,0.0,8,2.6666666666666665,4,517.9,1,Standard
SW-20455,277,5,2621.652,299.892,0,2,3,4,9,At Risk,2015-06-22,2016-09-27,5,524.3304,541.1696814907501,3,1.8,0.08,463,92.6,9,1121.484,1,Tech Loyal
SW-20755,352,2,758.6959999999999,0.0,1,1,1,2,4,Hibernating,2014-11-02,2016-07-14,8,94.83699999999999,196.47773922617435,3,3.375,0.1,620,77.5,7,94.732,1,Standard
SZ-20035,152,7,2674.935,950.394,0,3,4,4,11,Regular Customers,2014-09-07,2017-01-30,14,191.06678571428571,237.21819155633543,3,3.357142857142857,0.24285714285714285,876,62.57142857142857,1,2086.202,1,Tech Loyal
TA-21385,88,3,879.1619999999999,13716.458,0,4,1,2,7,Needs Attention,2014-09-12,2017-04-04,6,146.527,155.9368855082081,3,3.0,0.09999999999999999,935,155.83333333333334,4,57.4,1,Tech Loyal
TB-21055,102,3,1213.721,254.16,0,3,1,2,6,Needs Attention,2016-06-17,2017-03-21,14,86.69435714285714,100.41118885524747,3,3.7857142857142856,0.05714285714285715,277,19.785714285714285,3,89.97,1,Tech Loyal
TB-21175,445,3,298.226,3291.0699999999997,0,1,1,1,3,Hibernating,2014-12-08,2016-04-12,7,42.60371428571428,43.37914458090925,1,2.4285714285714284,0.14285714285714285,491,70.14285714285714,4,0.0,0,Standard
TB-21190,582,2,773.4540000000001,42.72,0,1,1,2,4,Hibernating,2014-12-27,2015-11-27,2,386.72700000000003,538.0898757066518,2,8.0,0.05,335,167.5,11,0.0,0,Standard
TB-21250,167,7,1602.376,0.0,1,3,4,3,10,Regular Customers,2014-12-08,2017-01-15,19,84.33557894736842,163.5026045807887,3,3.8947368421052633,0.2473684210526316,769,40.473684210526315,1,899.1360000000001,1,Tech Loyal
TB-21280,401,6,2198.45,0.0,1,1,4,4,9,At Risk,2014-06-21,2016-05-26,11,199.8590909090909,402.03222962679365,3,3.1818181818181817,0.1,705,64.0909090909091,5,2001.3880000000001,1,Tech Loyal
TB-21355,44,4,719.0319999999999,115.296,0,4,2,2,8,Needs Attention,2016-01-25,2017-05-18,12,59.91933333333333,82.83535552729482,3,3.4166666666666665,0.05000000000000001,479,39.916666666666664,5,90.72999999999999,1,Tech Loyal
TB-21400,20,7,9133.99,0.0,1,5,4,5,14,Champions,2014-01-21,2017-06-11,17,537.2935294117647,1677.3655594950867,3,3.235294117647059,0.07058823529411766,1237,72.76470588235294,6,7655.402,1,VIP Recent
TB-21520,513,7,4644.924,92.562,0,1,4,5,10,At Risk,2014-10-17,2016-02-04,17,273.23082352941174,732.1015271603587,3,4.117647058823529,0.30000000000000004,475,27.941176470588236,2,359.776,1,At-Risk High-Value
TB-21595,103,5,1387.559,0.0,1,3,3,3,9,Regular Customers,2014-02-18,2017-03-20,7,198.2227142857143,266.1814228470965,3,4.142857142857143,0.2714285714285714,1126,160.85714285714286,3,158.376,1,Tech Loyal
TB-21625,37,7,1674.552,1123.116,0,5,4,3,12,Loyal Customers,2014-08-06,2017-05-25,13,128.8116923076923,183.69842113610403,3,3.6923076923076925,0.13846153846153847,1023,78.6923076923077,5,544.73,1,Tech Loyal
TC-20980,217,5,19052.218,0.0,1,2,3,5,10,At Risk,2014-11-07,2016-11-26,12,1587.6848333333335,5016.36949888071,2,3.5,0.11666666666666665,750,62.5,11,17997.95,1,At-Risk High-Value
TC-21295,56,4,3088.114,1178.6979999999999,0,4,2,4,10,Regular Customers,2014-10-14,2017-05-06,6,514.6856666666666,598.2382199765128,3,5.333333333333333,0.11666666666666665,935,155.83333333333334,5,1320.644,1,Tech Loyal
TC-21475,62,8,1168.2,76.776,0,4,5,2,11,Potential Loyalists,2014-11-22,2017-04-30,10,116.82000000000001,148.31346052945503,3,4.1,0.22000000000000003,890,89.0,4,360.0,1,Tech Loyal
TC-21535,225,5,689.3860000000001,53.172,0,2,3,2,7,Regular Customers,2014-11-03,2016-11-18,8,86.17325000000001,124.42267564090903,3,2.5,0.05,746,93.25,11,487.146,1,Tech Loyal
TD-20995,16,5,1335.564,98.984,0,5,3,2,10,Potential Loyalists,2014-05-19,2017-06-15,9,148.39600000000002,327.5675696890643,2,4.444444444444445,0.2222222222222222,1123,124.77777777777777,6,0.0,0,Standard
TG-21310,155,5,3058.372,0.0,1,3,3,4,10,Regular Customers,2015-03-09,2017-01-27,9,339.8191111111111,403.3267445175327,3,3.3333333333333335,0.2111111111111111,690,76.66666666666667,1,1137.92,1,Tech Loyal
TG-21640,652,3,1825.841,248.82,0,1,1,3,5,Regular Customers,2014-03-31,2015-09-18,8,228.230125,382.1844426281402,3,5.125,0.1625,536,67.0,9,140.376,1,Tech Loyal
TH-21100,162,5,2422.824,0.0,1,3,3,4,10,Regular Customers,2014-09-27,2017-01-20,7,346.11771428571427,550.4496269286634,3,4.142857142857143,0.17142857142857146,846,120.85714285714286,1,1663.152,1,Tech Loyal
TH-21115,358,3,2051.268,891.504,0,1,1,3,5,Regular Customers,2014-09-23,2016-07-08,5,410.2536,654.1259181753923,2,3.6,0.22000000000000003,654,130.8,7,0.0,0,Standard
TH-21235,23,7,967.8810000000001,54.32,0,5,4,2,11,Potential Loyalists,2014-11-04,2017-06-08,12,80.65675,108.50205179553475,3,3.0,0.225,947,78.91666666666667,6,567.104,1,Tech Loyal
TH-21550,5,5,2206.428,2027.6680000000001,0,5,3,4,12,Loyal Customers,2014-04-05,2017-06-26,9,245.15866666666665,246.95872500480723,3,3.2222222222222223,0.022222222222222223,1178,130.88888888888889,6,1389.788,1,Tech Loyal
TM-21010,153,7,2939.2659999999996,15.96,0,3,4,4,11,Regular Customers,2014-02-21,2017-01-29,18,163.29255555555554,337.6844159931198,3,3.611111111111111,0.05555555555555555,1073,59.611111111111114,1,407.766,1,Tech Loyal
TM-21490,93,1,325.86,768.818,0,4,1,1,6,Needs Attention,2017-03-30,2017-03-30,1,325.86,,1,2.0,0.0,0,0.0,3,0.0,0,Standard
TN-21040,197,6,3025.471,104.75,0,3,4,4,11,Regular Customers,2014-10-10,2016-12-16,11,275.0428181818182,377.7715535608308,3,3.909090909090909,0.21818181818181817,798,72.54545454545455,12,1299.5159999999998,1,Tech Loyal
TP-21130,158,7,1619.076,2834.98,0,3,4,3,10,Regular Customers,2015-04-14,2017-01-24,9,179.89733333333334,275.0474476140435,2,3.2222222222222223,0.15555555555555556,651,72.33333333333333,1,949.9300000000001,1,Tech Loyal
TP-21415,142,3,899.8707999999999,4429.134,0,3,1,2,6,Needs Attention,2015-11-28,2017-02-09,8,112.48384999999999,124.23094162616194,3,3.5,0.54,439,54.875,2,127.984,1,Tech Loyal
TP-21565,168,4,1936.6399999999999,0.0,1,3,2,3,8,Regular Customers,2015-03-01,2017-01-14,10,193.664,241.57893839028634,3,4.8,0.24,685,68.5,1,264.904,1,Tech Loyal
TR-21325,11,5,675.9419999999999,0.0,1,5,3,2,10,Potential Loyalists,2014-12-01,2017-06-20,7,96.56314285714284,112.81235740146639,3,3.142857142857143,0.028571428571428574,932,133.14285714285714,6,518.37,1,Tech Loyal
TS-21085,175,2,4.833,0.0,1,3,1,1,5,Needs Attention,2015-07-19,2017-01-07,2,2.4165,0.5536646096690665,1,2.0,0.7,538,269.0,1,0.0,0,Standard
TS-21160,322,6,2163.6240000000003,0.0,1,1,4,4,9,At Risk,2014-04-23,2016-08-13,17,127.27200000000002,174.35520251630004,3,3.5294117647058822,0.22352941176470587,843,49.588235294117645,8,406.752,1,Tech Loyal
TS-21205,16,7,5371.09,0.0,1,5,4,5,14,Champions,2014-03-21,2017-06-15,19,282.68894736842105,543.3066873696736,3,3.526315789473684,0.15789473684210525,1182,62.21052631578947,6,3619.6200000000003,1,VIP Recent
TS-21340,44,5,974.7819999999999,0.0,1,4,3,2,9,Potential Loyalists,2014-01-19,2017-05-18,12,81.23183333333333,129.9271835353335,2,4.25,0.2833333333333333,1215,101.25,5,0.0,0,Standard
TS-21370,51,4,5399.437,6492.314,0,4,2,5,11,Regular Customers,2014-10-28,2017-05-11,10,539.9437,830.1148266421474,3,4.2,0.155,926,92.6,5,3515.96,1,VIP Recent
TS-21430,230,4,1952.388,101.752,0,2,2,3,7,Regular Customers,2014-07-30,2016-11-13,5,390.4776,587.9262600265445,2,4.0,0.13999999999999999,837,167.4,11,0.0,0,Standard
TS-21505,279,2,1374.328,868.946,0,2,1,3,6,Regular Customers,2014-12-20,2016-09-25,6,229.05466666666666,252.83362593663577,2,3.5,0.20000000000000004,645,107.5,9,0.0,0,Standard
TS-21610,15,5,2403.4719999999998,416.952,0,5,3,4,12,Loyal Customers,2014-08-16,2017-06-16,6,400.5786666666666,514.6174296786561,2,4.166666666666667,0.26666666666666666,1035,172.5,6,0.0,0,Standard
TS-21655,56,5,3368.094,0.0,1,4,3,5,12,Loyal Customers,2015-02-06,2017-05-06,14,240.57814285714286,278.0006771507683,3,3.7142857142857144,0.19285714285714287,820,58.57142857142857,5,418.50800000000004,1,VIP Recent
TT-21070,416,5,1102.436,3813.166,0,1,3,2,6,Regular Customers,2014-05-18,2016-05-11,8,137.8045,210.40259862259987,3,4.5,0.1,724,90.5,5,835.96,1,Tech Loyal
TT-21220,1,8,1427.0439999999999,0.0,1,5,5,3,13,Loyal Customers,2014-09-23,2017-06-30,15,95.13626666666666,144.16758697505318,3,3.6666666666666665,0.21333333333333335,1011,67.4,6,563.0319999999999,1,Tech Loyal
TT-21265,224,3,439.5,0.0,1,2,1,1,4,Hibernating,2015-08-15,2016-11-19,3,146.5,152.97440178016714,1,2.6666666666666665,0.0,462,154.0,11,0.0,0,Standard
TT-21460,119,4,2239.148,3125.66,0,3,2,4,9,Regular Customers,2015-12-08,2017-03-04,7,319.8782857142857,629.6272576219772,3,4.428571428571429,0.2285714285714286,452,64.57142857142857,3,1718.4,1,Tech Loyal
